row_id,date,customer_name,material_code,material_description,pick_qty,pick_uom,menu_type
321,2025-05-08,Sam5,602356,Steamed _Kollam Rice,23.8,KG,LUNCH
322,2025-05-08,THE24,601588,Methi Pulao_Bullet Rice,20.0,KG,LUNCH
323,2025-05-08,THE24,602356,Steamed _Kollam Rice,16.6,KG,LUNCH
324,2025-05-08,UBE12,602362,Steamed Red Rice,24.0,KG,BREAKFAST
325,2025-05-08,UBE12,602362,Steamed Red Rice,27.2,KG,LUNCH
326,2025-05-08,UBE12,602363,Steamed Rice - Bullet Rice,31.5,KG,BREAKFAST
327,2025-05-08,UBE12,602363,Steamed Rice - Bullet Rice,35.7,KG,LUNCH
328,2025-05-08,WES26,602082,Pudina Ka Pulao_Smr,0.0,KG,LUNCH
329,2025-05-08,WES26,602356,Steamed _Kollam Rice,0.0,KG,LUNCH
330,2025-05-08,Xia13,601013,Green Peas Pulao_Smr,10.35,KG,LUNCH
331,2025-05-08,Xia13,601544,Masala Pulao_Smr,10.32,KG,BREAKFAST
332,2025-05-08,Xia13,602356,Steamed _Kollam Rice,25.65,KG,LUNCH
333,2025-05-08,AMA6,600247,Bisi Bele Bath_Smr,90.73,KG,LUNCH
334,2025-05-08,AMA6,601239,Karamani Kathirikai Kuzhambu,73.85,KG,LUNCH
335,2025-05-08,AMA6,601409,Lemon Rasam,46.42,KG,LUNCH
336,2025-05-08,AMA6,602530,Tiffin Sambar,126.9,KG,BREAKFAST
337,2025-05-08,AMA6,602543,Tomato Chutney,75.6,KG,BREAKFAST
338,2025-05-08,AMA6,602613,Upma,126.9,KG,BREAKFAST
339,2025-05-08,AMA6,602729,Vegetable Sambar,82.29,KG,LUNCH
340,2025-05-08,AMA6,602811,Yam Channa Thoran,63.3,KG,LUNCH
341,2025-05-08,AUT25,600103,Aloo Sagu,25.0,KG,BREAKFAST
342,2025-05-08,AUT25,601160,Jeera Rasam,1.0,KG,DINNER
343,2025-05-08,AUT25,601220,Kara Bath,25.0,KG,BREAKFAST
344,2025-05-08,AUT25,602729,Vegetable Sambar,1.0,KG,DINNER
345,2025-05-08,BAN1,600602,Coconut Chutney,2.0,KG,BQT LUNCH
346,2025-05-08,BAN1,600712,Curd Rice_Bqt,4.0,KG,BQT LUNCH
347,2025-05-08,BAN1,601551,Masala Vada,40.0,EA,BQT LUNCH
348,2025-05-08,BAN1,602007,Pepper Rasam,4.0,KG,BQT LUNCH
349,2025-05-08,BAN1,602723,Vegetable Pakoda,2.8,KG,BQT LUNCH
350,2025-05-08,Boe2,600103,Aloo Sagu,43.0,KG,BREAKFAST
351,2025-05-08,Boe2,601551,Masala Vada,215.0,EA,BREAKFAST
352,2025-05-08,Boe2,602262,Set Dosa,430.0,EA,BREAKFAST
353,2025-05-08,Boe2,602530,Tiffin Sambar,21.5,KG,BREAKFAST
354,2025-05-08,Boe2,602543,Tomato Chutney,215.0,KG,BREAKFAST
355,2025-05-08,D.E7,600709,Curd Rice_Br Rice,2.53,KG,LUNCH
356,2025-05-08,D.E7,601877,Paneer Gassi _Bqt,19.32,KG,LUNCH
357,2025-05-08,D.E7,602570,Tomato Rasam,4.83,KG,LUNCH
358,2025-05-08,D.E7,602729,Vegetable Sambar,4.83,KG,LUNCH
359,2025-05-08,FAI14,600602,Coconut Chutney,160.0,KG,BREAKFAST
360,2025-05-08,FAI14,601160,Jeera Rasam,15.0,KG,LUNCH
361,2025-05-08,FAI14,601409,Lemon Rasam,3.6,KG,DINNER
362,2025-05-08,FAI14,601551,Masala Vada,228.64,EA,BREAKFAST
363,2025-05-08,FAI14,602164,Ridge Gourd Kootu,22.8,KG,LUNCH
364,2025-05-08,FAI14,602729,Vegetable Sambar,3.6,KG,DINNER
365,2025-05-08,FAI14,602787,Wheat Upma,13.76,KG,BREAKFAST
366,2025-05-08,FAI14,612509,Boiled Potato_FG,11.36,KG,BREAKFAST
367,2025-05-08,Gle0,600709,Curd Rice_Br Rice,2.4,KG,LUNCH
368,2025-05-08,Gle0,601260,Karnataka Sambar,11.8,KG,LUNCH
369,2025-05-08,Gle0,612227,Coriander Rasam,4.8,KG,LUNCH
370,2025-05-08,Gre3,600710,Curd Rice - Cf_Br Rice,55.2,KG,DINNER
371,2025-05-08,Gre3,600710,Curd Rice - Cf_Br Rice,19.0,KG,LUNCH
372,2025-05-08,Gre3,600797,Dondakaya Palya,34.5,KG,LUNCH
373,2025-05-08,Gre3,601352,Kothavarangai Poriyal,69.6,KG,DINNER
374,2025-05-08,Gre3,601509,Mango Pappu,34.5,KG,LUNCH
375,2025-05-08,Gre3,601961,Paruppu Rasam,39.6,KG,DINNER
376,2025-05-08,Gre3,601992,Peanut Kurma,34.5,KG,LUNCH
377,2025-05-08,Gre3,602007,Pepper Rasam,13.0,KG,LUNCH
378,2025-05-08,Gre3,602239,Sambar Sadam_Br Rice,129.6,KG,DINNER
379,2025-05-08,Gre3,602729,Vegetable Sambar,45.6,KG,DINNER
380,2025-05-08,Gre3,602729,Vegetable Sambar,14.5,KG,LUNCH
381,2025-05-08,Gre3,611774,Thotakura Pappu,55.2,KG,DINNER
382,2025-05-08,HP 15,600103,Aloo Sagu,5.2,KG,BREAKFAST
383,2025-05-08,HP 15,600236,Bhindi Vepudu,2.8,KG,DINNER
384,2025-05-08,HP 15,601131,Idly Cf,66.8,EA,BREAKFAST
385,2025-05-08,HP 15,601160,Jeera Rasam,1.95,KG,LUNCH
386,2025-05-08,HP 15,601220,Kara Bath,8.0,KG,BREAKFAST
387,2025-05-08,HP 15,601260,Karnataka Sambar,2.8,KG,DINNER
388,2025-05-08,HP 15,601260,Karnataka Sambar,7.95,KG,LUNCH
389,2025-05-08,HP 15,601560,Medu Vada,32.0,EA,BREAKFAST
390,2025-05-08,HP 15,602050,Pongal_Smr,5.2,KG,BREAKFAST
391,2025-05-08,HP 15,602530,Tiffin Sambar,21.2,KG,BREAKFAST
392,2025-05-08,HP 15,602610,Udupi Kai Kari Kurma,4.05,KG,LUNCH
393,2025-05-08,HP 16,600236,Bhindi Vepudu,2.68,KG,DINNER
394,2025-05-08,HP 16,600602,Coconut Chutney,1.52,KG,BREAKFAST
395,2025-05-08,HP 16,601131,Idly Cf,75.0,EA,BREAKFAST
396,2025-05-08,HP 16,601160,Jeera Rasam,1.95,KG,LUNCH
397,2025-05-08,HP 16,601220,Kara Bath,4.0,KG,BREAKFAST
398,2025-05-08,HP 16,601260,Karnataka Sambar,2.68,KG,DINNER
399,2025-05-08,HP 16,601260,Karnataka Sambar,7.95,KG,LUNCH
400,2025-05-08,HP 16,601560,Medu Vada,20.0,EA,BREAKFAST
401,2025-05-08,HP 16,602530,Tiffin Sambar,5.0,KG,BREAKFAST
402,2025-05-08,HP 16,602610,Udupi Kai Kari Kurma,4.05,KG,LUNCH
403,2025-05-08,Ind4,600709,Curd Rice_Br Rice,2.0,KG,LUNCH
404,2025-05-08,Ind4,601160,Jeera Rasam,2.0,KG,LUNCH
405,2025-05-08,Ind4,602752,Vendakkai Mochai Mandi,2.0,KG,LUNCH
406,2025-05-08,McK8,601296,Kerala Sambar,2.0,KG,LUNCH
407,2025-05-08,McK8,602752,Vendakkai Mochai Mandi,4.0,KG,LUNCH
408,2025-05-08,Mot17,600709,Curd Rice_Br Rice,3.96,KG,LUNCH
409,2025-05-08,Mot17,601260,Karnataka Sambar,2.04,KG,LUNCH
410,2025-05-08,Mot17,601961,Paruppu Rasam,2.04,KG,LUNCH
411,2025-05-08,NUT18,601409,Lemon Rasam,0.0,KG,LUNCH
412,2025-05-08,NUT18,601410,Lemon Rice_Smr,0.0,KG,LUNCH
413,2025-05-08,NUT18,611339,Drumstick Sambar,0.0,KG,LUNCH
414,2025-05-08,Nik19,600201,Beetroot Poriyal,12.0,KG,LUNCH
415,2025-05-08,Nik19,600602,Coconut Chutney,2.5,KG,BREAKFAST
416,2025-05-08,Nik19,600709,Curd Rice_Br Rice,3.0,KG,LUNCH
417,2025-05-08,Nik19,601131,Idly Cf,120.0,EA,BREAKFAST
418,2025-05-08,Nik19,601224,Kara Pongal_Smr,14.0,KG,BREAKFAST
419,2025-05-08,Nik19,601560,Medu Vada,80.0,EA,BREAKFAST
420,2025-05-08,Nik19,602530,Tiffin Sambar,10.0,KG,BREAKFAST
421,2025-05-08,Nik19,602543,Tomato Chutney,2.5,KG,BREAKFAST
422,2025-05-08,Nik19,602729,Vegetable Sambar,5.0,KG,LUNCH
423,2025-05-08,PEG9,600709,Curd Rice_Br Rice,6.3,KG,LUNCH
424,2025-05-08,PEG9,602007,Pepper Rasam,3.6,KG,LUNCH
425,2025-05-08,Pho10,600710,Curd Rice - Cf_Br Rice,63.18,KG,LUNCH
426,2025-05-08,Pho10,601160,Jeera Rasam,34.02,KG,LUNCH
427,2025-05-08,Pho10,602729,Vegetable Sambar,70.47,KG,LUNCH
428,2025-05-08,Pos20,601864,Palkatti Pattani Kurma,3.0,KG,LUNCH
429,2025-05-08,Pos20,602144,Raw Banana Chops,4.0,KG,LUNCH
430,2025-05-08,Pos20,602729,Vegetable Sambar,2.0,KG,LUNCH
431,2025-05-08,Pos20,611680,Dal Thoviyal,4.0,KG,LUNCH
432,2025-05-08,RUB21,600352,Carrot Beans Palya,22.1,KG,DINNER
433,2025-05-08,RUB21,600709,Curd Rice_Br Rice,8.06,KG,DINNER
434,2025-05-08,RUB21,600709,Curd Rice_Br Rice,6.88,KG,LUNCH
435,2025-05-08,RUB21,601409,Lemon Rasam,8.17,KG,LUNCH
436,2025-05-08,RUB21,601560,Medu Vada,190.08,EA,BREAKFAST
437,2025-05-08,RUB21,602530,Tiffin Sambar,15.12,KG,BREAKFAST
438,2025-05-08,RUB21,602532,Tindly Gobi 65,24.94,KG,LUNCH
439,2025-05-08,RUB21,602570,Tomato Rasam,9.88,KG,DINNER
440,2025-05-08,RUB21,611339,Drumstick Sambar,15.05,KG,LUNCH
441,2025-05-08,RUB21,611526,Vegetable Stew,5.94,KG,BREAKFAST
442,2025-05-08,RUB21,611886,Millet Upma,17.01,KG,BREAKFAST
443,2025-05-08,RUB21,612059,Semiya Soya Bhat,29.9,KG,DINNER
444,2025-05-08,SBM22,600709,Curd Rice_Br Rice,10.0,KG,LUNCH
445,2025-05-08,SBM22,601160,Jeera Rasam,6.0,KG,LUNCH
446,2025-05-08,SBM22,602610,Udupi Kai Kari Kurma,8.0,KG,LUNCH
447,2025-05-08,SBM22,602729,Vegetable Sambar,10.0,KG,LUNCH
448,2025-05-08,SYN23,600332,Cabbage Poriyal,19.95,KG,LUNCH
449,2025-05-08,SYN23,600709,Curd Rice_Br Rice,16.1,KG,LUNCH
450,2025-05-08,SYN23,601160,Jeera Rasam,10.15,KG,LUNCH
451,2025-05-08,SYN23,601260,Karnataka Sambar,17.85,KG,LUNCH
452,2025-05-08,SYN23,602610,Udupi Kai Kari Kurma,19.95,KG,LUNCH
453,2025-05-08,Sam5,600251,Bisi Bele Bath_Bullet Rice,19.8,KG,BREAKFAST
454,2025-05-08,Sam5,600709,Curd Rice_Br Rice,18.7,KG,LUNCH
455,2025-05-08,Sam5,600967,Gobi Melugu Pertal,39.1,KG,LUNCH
456,2025-05-08,Sam5,601160,Jeera Rasam,11.96,KG,DINNER
457,2025-05-08,Sam5,601220,Kara Bath,16.2,KG,BREAKFAST
458,2025-05-08,Sam5,601298,Kesari Bath,3.6,KG,BREAKFAST
459,2025-05-08,Sam5,602239,Sambar Sadam_Br Rice,34.0,KG,LUNCH
460,2025-05-08,Sam5,602289,Soppu Saaru,32.3,KG,LUNCH
461,2025-05-08,Sam5,602461,Tamil Nadu Pongal_Bullet Rice,18.9,KG,BREAKFAST
462,2025-05-08,Sam5,602530,Tiffin Sambar,75.6,KG,BREAKFAST
463,2025-05-08,Sam5,602570,Tomato Rasam,37.4,KG,LUNCH
464,2025-05-08,Sam5,602618,Vangi Bath_Smr,62.9,KG,LUNCH
465,2025-05-08,Sam5,602729,Vegetable Sambar,16.38,KG,DINNER
466,2025-05-08,Sam5,602729,Vegetable Sambar,79.9,KG,LUNCH
467,2025-05-08,Sam5,602787,Wheat Upma,5.4,KG,BREAKFAST
468,2025-05-08,Sam5,611526,Vegetable Stew,30.6,KG,LUNCH
469,2025-05-08,THE24,600709,Curd Rice_Br Rice,12.0,KG,LUNCH
470,2025-05-08,THE24,602729,Vegetable Sambar,6.6,KG,LUNCH
471,2025-05-08,THE24,612227,Coriander Rasam,6.6,KG,LUNCH
472,2025-05-08,UBE12,600710,Curd Rice - Cf_Br Rice,24.0,KG,BREAKFAST
473,2025-05-08,UBE12,600710,Curd Rice - Cf_Br Rice,27.2,KG,LUNCH
474,2025-05-08,UBE12,601160,Jeera Rasam,19.5,KG,BREAKFAST
475,2025-05-08,UBE12,601160,Jeera Rasam,22.1,KG,LUNCH
476,2025-05-08,UBE12,601864,Palkatti Pattani Kurma,31.5,KG,BREAKFAST
477,2025-05-08,UBE12,601864,Palkatti Pattani Kurma,35.7,KG,LUNCH
478,2025-05-08,UBE12,602571,Tomato Rice_Smr,71.25,KG,BREAKFAST
479,2025-05-08,UBE12,602571,Tomato Rice_Smr,80.75,KG,LUNCH
480,2025-05-08,WES26,600709,Curd Rice_Br Rice,0.0,KG,LUNCH
481,2025-05-08,WES26,601160,Jeera Rasam,0.0,KG,LUNCH
482,2025-05-08,WES26,602723,Vegetable Pakoda,0.0,KG,LUNCH
483,2025-05-08,Xia13,600710,Curd Rice - Cf_Br Rice,9.0,KG,LUNCH
484,2025-05-08,Xia13,600847,Ennegayi,8.1,KG,LUNCH
485,2025-05-08,Xia13,601160,Jeera Rasam,6.3,KG,LUNCH
486,2025-05-08,Xia13,601220,Kara Bath,10.32,KG,BREAKFAST
487,2025-05-08,Xia13,601260,Karnataka Sambar,10.32,KG,BREAKFAST
488,2025-05-08,Xia13,601260,Karnataka Sambar,12.15,KG,LUNCH
489,2025-05-08,AMA6,600168,Banana Kesari Bath,93.15,KG,BREAKFAST
490,2025-05-08,AMA6,601054,Gulab Jamun Sweet,1835.7,EA,LUNCH
491,2025-05-08,AUT25,602796,White Pumkins Halwa,2.0,KG,DINNER
492,2025-05-08,BAN1,601054,Gulab Jamun Sweet,80.0,EA,BQT LUNCH
493,2025-05-08,BAN1,601541,Masala Papad Fry,2.0,KG,BQT LUNCH
494,2025-05-08,BAN1,601644,Motichoor Ladoo Sweet,28.0,EA,BQT LUNCH
495,2025-05-08,Boe2,601202,Kala Jamun Sweet,850.0,EA,LUNCH
496,2025-05-08,D.E7,600158,Badusha Sweet,163.53,EA,LUNCH
497,2025-05-08,FAI14,600600,Coconut Burfi Sweet,550.2,EA,LUNCH
498,2025-05-08,FAI14,601629,Moong Dal Halwa,3.6,KG,DINNER
499,2025-05-08,Gle0,600809,Dry Fruit Sweets,141.2,EA,LUNCH
500,2025-05-08,Gle0,601541,Masala Papad Fry,1.2,KG,LUNCH
501,2025-05-08,Gre3,600270,Boondi Ladoo Sweet,999.6,EA,DINNER
502,2025-05-08,Gre3,601385,Lavang Latika Sweet,431.0,EA,LUNCH
503,2025-05-08,HP 15,611458,Chum Chum,15.0,EA,LUNCH
504,2025-05-08,HP 15,612469,Mahim Halwa,7.2,EA,DINNER
505,2025-05-08,HP 16,611458,Chum Chum,15.0,EA,LUNCH
506,2025-05-08,HP 16,612469,Mahim Halwa,7.12,EA,DINNER
507,2025-05-08,Ind4,601784,Mysore Pak Sweet,15.0,EA,LUNCH
508,2025-05-08,McK8,601784,Mysore Pak Sweet,30.0,EA,LUNCH
509,2025-05-08,Mot17,600583,Chocalte Burfi Sweet,99.96,EA,LUNCH
510,2025-05-08,NUT18,602784,Wheat Halwa,0.0,KG,LUNCH
511,2025-05-08,Nik19,601297,Kesar Burfi Sweet,30.0,EA,LUNCH
512,2025-05-08,PEG9,602273,Shahi Tukda,180.0,EA,LUNCH
513,2025-05-08,Pho10,601784,Mysore Pak Sweet,2313.36,EA,LUNCH
514,2025-05-08,Pos20,603897,Mothi Pak,30.0,EA,LUNCH
515,2025-05-08,RUB21,600214,Besan Ladoo Sweet,349.96,EA,DINNER
516,2025-05-08,RUB21,612469,Mahim Halwa,12.04,EA,LUNCH
517,2025-05-08,SBM22,603897,Mothi Pak,50.0,EA,LUNCH
518,2025-05-08,SYN23,600158,Badusha Sweet,374.85,EA,LUNCH
519,2025-05-08,Sam5,600214,Besan Ladoo Sweet,154.7,EA,LUNCH
520,2025-05-08,Sam5,601202,Kala Jamun Sweet,260.0,EA,DINNER
521,2025-05-08,Sam5,602259,Semiya Payasam,57.8,KG,LUNCH
522,2025-05-08,THE24,601055,Gulab Jamun Sweet_Stuffed,133.4,EA,LUNCH
523,2025-05-08,THE24,601476,Malpua Sweet,60.0,EA,LUNCH
524,2025-05-08,WES26,611458,Chum Chum,0.0,EA,LUNCH
525,2025-05-08,Xia13,611458,Chum Chum,368.1,EA,LUNCH
526,2025-05-05,Gle0,601579,Methi Murgh -Cf-Chicken_Bone,11.2,KG,LUNCH
527,2025-05-05,Gle0,602922,Salad Bar_Att,6.2,KG,LUNCH
528,2025-05-05,RUB21,600511,Chicken Lababdar _Bone,25.01,KG,LUNCH
529,2025-05-05,UBE12,600511,Chicken Lababdar _Bone,50.25,KG,BREAKFAST
530,2025-05-05,UBE12,600511,Chicken Lababdar _Bone,60.3,KG,LUNCH
531,2025-05-05,BAN1,602243,Samosa Choley Chaat,8.0,EA,BQT LUNCH
532,2025-05-05,Gre3,601545,Masala Puri,636.0,EA,DINNER
533,2025-05-05,Gre3,601988,Pav Bhaji,263.0,EA,LUNCH
534,2025-05-05,Pos20,602243,Samosa Choley Chaat,45.01,EA,LUNCH
535,2025-05-05,WM 27,602768,Vada Pav,4000.5,EA,LUNCH
536,2025-05-05,Xia13,600105,Aloo Tikki With Chole Masala,327.15,EA,LUNCH
537,2025-05-05,Xia13,602768,Vada Pav,50.0,EA,SNACKS
538,2025-05-05,AMA6,602661,Veg Noodles,99.0,KG,LUNCH
539,2025-05-05,Boe2,602344,Spring Roll,1200.0,EA,LUNCH
540,2025-05-05,D.E7,601400,Lemon Coriander Soup_Hc,2.7,L,LUNCH
541,2025-05-05,Ind4,601400,Lemon Coriander Soup_Hc,2.0,L,LUNCH
542,2025-05-05,Ind4,602344,Spring Roll,15.0,EA,LUNCH
543,2025-05-05,McK8,601400,Lemon Coriander Soup_Hc,2.0,L,LUNCH
544,2025-05-05,PEG9,602370,STIR FRIED VEGATABLE,7.04,KG,LUNCH
545,2025-05-05,Pho10,600565,Chilli Baby Corn With Gravy,92.34,KG,LUNCH
546,2025-05-05,Pho10,600570,Chilli Chicken- Cf_Bone,162.81,KG,LUNCH
547,2025-05-05,Pho10,602703,Vegetables In Hot Garlic Sauce,80.19,KG,LUNCH
548,2025-05-05,RUB21,612500,Ginger Chicken,22.05,KG,DINNER
549,2025-05-05,AMA6,600682,Crum Fried Chicken_Breast,11.0,KG,LUNCH
550,2025-05-05,AMA6,601017,Green Salad,180.4,KG,LUNCH
551,2025-05-05,AMA6,601093,Herb Roasted Potato,5.24,KG,BREAKFAST
552,2025-05-05,AMA6,601114,Hunan Vegetable Sauce,59.4,KG,LUNCH
553,2025-05-05,AMA6,602473,Tartar Sauce,50.6,KG,LUNCH
554,2025-05-05,AMA6,603880,Quinoa Falafel With Tahina Sauce,39.6,EA,LUNCH
555,2025-05-05,AMA6,611783,Veg Momos_Ub,1799.6,EA,LUNCH
556,2025-05-05,AUT25,600924,Garlic Tossed Vegetable,28.0,KG,LUNCH
557,2025-05-05,AUT25,601607,Minestrone Soup,11.2,L,LUNCH
558,2025-05-05,BAN1,600699,Cucumber Raita,1.0,L,BQT LUNCH
559,2025-05-05,BAN1,602493,Thai Beans Sprout Salad,1.0,KG,BQT LUNCH
560,2025-05-05,BAN1,611411,Boiled Chicken Breast,1.0,KG,BQT LUNCH
561,2025-05-05,BAN1,611414,Boiled Peanut,0.8,KG,BQT LUNCH
562,2025-05-05,BAN1,611491,English Cucumber Salad with Alpha Sprout,0.8,KG,BQT LUNCH
563,2025-05-05,Boe2,600257,Boiled Egg,220.0,EA,BREAKFAST
564,2025-05-05,Boe2,600992,Greek Salad_Bqt,48.0,KG,LUNCH
565,2025-05-05,Boe2,611320,Spinach & Corn Sandwich,220.0,EA,BREAKFAST
566,2025-05-05,D.E7,600924,Garlic Tossed Vegetable,1.3,KG,LUNCH
567,2025-05-05,Gle0,600774,Dal Shorba,1.2,L,LUNCH
568,2025-05-05,Gle0,601017,Green Salad,1.2,KG,LUNCH
569,2025-05-05,Gle0,601034,Grilled Chicken Sandwich_Breast,2.6,EA,LUNCH
570,2025-05-05,Gre3,600630,Corn And Cucumber Salad,64.0,KG,DINNER
571,2025-05-05,Gre3,602588,Tossed Salad,26.5,KG,LUNCH
572,2025-05-05,HP 15,601017,Green Salad,3.0,KG,DINNER
573,2025-05-05,HP 15,601017,Green Salad,6.0,KG,LUNCH
574,2025-05-05,HP 16,601017,Green Salad,2.7,KG,DINNER
575,2025-05-05,HP 16,601017,Green Salad,5.6,KG,LUNCH
576,2025-05-05,Ind4,601017,Green Salad,2.0,KG,LUNCH
577,2025-05-05,Ind4,602220,Salad Bar_Live Station,15.0,EA,LUNCH
578,2025-05-05,Ind4,602527,Three Bean Salad,2.0,KG,LUNCH
579,2025-05-05,Ind4,611962,Cucumber and Cheese Sandwich,15.0,EA,LUNCH
580,2025-05-05,McK8,602220,Salad Bar_Live Station,15.0,EA,LUNCH
581,2025-05-05,McK8,602527,Three Bean Salad,1.0,KG,LUNCH
582,2025-05-05,Mot17,602588,Tossed Salad,2.04,KG,LUNCH
583,2025-05-05,NUT18,601979,Pasta Salad,39.6,KG,LUNCH
584,2025-05-05,Nik19,600257,Boiled Egg,80.0,EA,BREAKFAST
585,2025-05-05,Nik19,600774,Dal Shorba,2.0,L,LUNCH
586,2025-05-05,Nik19,601017,Green Salad,10.0,KG,LUNCH
587,2025-05-05,Nik19,602214,Salad Bar _ Monday,9.0,KG,LUNCH
588,2025-05-05,Nik19,602670,Veg Sandwich,10.0,EA,BREAKFAST
589,2025-05-05,Nik19,611487,Egg Burji Sandwich,10.0,EA,BREAKFAST
590,2025-05-05,Nik19,611605,Salad Bar_Tossed Garlic Paneer,1.6,KG,LUNCH
591,2025-05-05,Nik19,612082,Garlic Cinnamon Grilled Chicken,2.0,KG,LUNCH
592,2025-05-05,PEG9,602217,Salad Bar _Cf_H,7.04,KG,LUNCH
593,2025-05-05,PEG9,611879,Salad Bar_Boilled Millets,0.96,KG,LUNCH
594,2025-05-05,Pho10,600670,Cream Of Tomato Soup,75.33,L,LUNCH
595,2025-05-05,Pho10,602217,Salad Bar _Cf_H,92.34,KG,LUNCH
596,2025-05-05,Pho10,611612,Steamed Chicken Breast,34.02,KG,LUNCH
597,2025-05-05,Pho10,611762,Schezwan Noodles,172.53,KG,LUNCH
598,2025-05-05,Pos20,602129,Ratatouille Lasagna,3.99,KG,LUNCH
599,2025-05-05,Pos20,602214,Salad Bar _ Monday,3.01,KG,LUNCH
600,2025-05-05,RUB21,601415,Lentil Soup,9.84,L,LUNCH
601,2025-05-05,RUB21,602354,Steamed Jasmine Rice,27.93,KG,DINNER
602,2025-05-05,RUB21,611862,Arabic Mezze Counter,0.0,EA,SNACKS
603,2025-05-05,SBM22,601017,Green Salad,15.0,KG,LUNCH
604,2025-05-05,SYN23,601017,Green Salad,24.85,KG,LUNCH
605,2025-05-05,THE24,600774,Dal Shorba,1.98,L,LUNCH
606,2025-05-05,THE24,601017,Green Salad,3.0,KG,LUNCH
607,2025-05-05,THE24,611440,Chicken Khow Suey Served With Noodles An,30.0,EA,LUNCH
608,2025-05-05,UBE12,600774,Dal Shorba,21.0,L,BREAKFAST
609,2025-05-05,UBE12,600774,Dal Shorba,25.2,L,LUNCH
610,2025-05-05,UBE12,601969,Pasta Fusilli Pasta Boiled,24.75,KG,BREAKFAST
611,2025-05-05,UBE12,601969,Pasta Fusilli Pasta Boiled,29.7,KG,LUNCH
612,2025-05-05,UBE12,601997,Penne Pasta_Tomato Sauce,21.0,KG,BREAKFAST
613,2025-05-05,UBE12,601997,Penne Pasta_Tomato Sauce,25.2,KG,LUNCH
614,2025-05-05,UBE12,602000,Penne Pasta Arrabiata,29.25,KG,BREAKFAST
615,2025-05-05,UBE12,602000,Penne Pasta Arrabiata,35.1,KG,LUNCH
616,2025-05-05,UBE12,611468,Cream Of Chicken Soup,21.0,L,BREAKFAST
617,2025-05-05,UBE12,611468,Cream Of Chicken Soup,25.2,L,LUNCH
618,2025-05-05,Xia13,600774,Dal Shorba,8.1,L,LUNCH
619,2025-05-05,BAN1,602009,Pickle 5Kg,0.4,KG,BQT LUNCH
620,2025-05-05,FAI14,602136,Rava Idly,1150.0,EA,LUNCH
621,2025-05-05,BAN1,600388,Chapathi,16.0,EA,BQT LUNCH
622,2025-05-05,AMA6,600830,Egg Curry,6.6,KG,LUNCH
623,2025-05-05,AUT25,601255,Karaikudi Koli Kurma _Bone,28.0,KG,LUNCH
624,2025-05-05,AUT25,611375,Mangalorean Fish Curry,28.0,KG,LUNCH
625,2025-05-05,AUT25,611376,Masala murgh,2.0,KG,DINNER
626,2025-05-05,BAN1,601377,Lasooni Murgh Tikka_Cbl,2.0,KG,BQT LUNCH
627,2025-05-05,Boe2,600830,Egg Curry,90.0,KG,LUNCH
628,2025-05-05,D.E7,612498,Kodi Pulusu,12.0,KG,LUNCH
629,2025-05-05,Gle0,611449,Chicken Sukka,7.6,KG,LUNCH
630,2025-05-05,HP 15,601227,Karaikudi Koli Kurma-Cf_Bone,3.0,KG,LUNCH
631,2025-05-05,HP 15,601673,Murgh Do Pyaza _Bone,3.0,KG,DINNER
632,2025-05-05,HP 15,611443,Murgh Rezala,1.95,KG,LUNCH
633,2025-05-05,HP 16,601227,Karaikudi Koli Kurma-Cf_Bone,2.8,KG,LUNCH
634,2025-05-05,HP 16,601673,Murgh Do Pyaza _Bone,2.7,KG,DINNER
635,2025-05-05,HP 16,611443,Murgh Rezala,1.82,KG,LUNCH
636,2025-05-05,Ind4,600879,Fish Tikka_Basa Fish,2.0,KG,LUNCH
637,2025-05-05,Ind4,601349,Kothamalli Chicken _Cbl,2.0,KG,LUNCH
638,2025-05-05,McK8,601349,Kothamalli Chicken _Cbl,4.0,KG,LUNCH
639,2025-05-05,Mot17,600830,Egg Curry,3.96,KG,LUNCH
640,2025-05-05,Nik19,611377,Chicken Curry,7.0,KG,LUNCH
641,2025-05-05,Nik19,612028,Andra Chicken Curry,7.0,KG,LUNCH
642,2025-05-05,PEG9,601703,Murgh Methi Malai -Cf_Bone,16.96,KG,LUNCH
643,2025-05-05,Pho10,600241,Bhuna Murgh_Bone,182.25,KG,LUNCH
644,2025-05-05,Pos20,611373,Madrasi Chicken Masala,6.02,KG,LUNCH
645,2025-05-05,Pos20,612099,Kombdi Rassa,7.0,KG,LUNCH
646,2025-05-05,RUB21,600459,Chicken Chettinad _Bone,0.0,KG,SNACKS
647,2025-05-05,RUB21,600549,Chicken Stew-Chicken -Cf_Bone,6.0,KG,BREAKFAST
648,2025-05-05,RUB21,600983,Gongura Chicken Dry_Cbl,25.01,KG,LUNCH
649,2025-05-05,RUB21,601234,Karaikudi Meen Kuzhambu - Basa Fish,0.0,KG,SNACKS
650,2025-05-05,RUB21,611490,Egg Masala Bangali Style,8.2,KG,LUNCH
651,2025-05-05,RUB21,611490,Egg Masala Bangali Style,0.0,KG,SNACKS
652,2025-05-05,RUB21,611544,Kariwari Chicken Curry,22.05,KG,DINNER
653,2025-05-05,SBM22,600525,Chicken Nilgiri Kurma _Bone,14.0,KG,LUNCH
654,2025-05-05,SYN23,600116,Andhra Chicken Curry _Cbl,30.1,KG,LUNCH
